কণিকাই	O
আমাক	O
তিযাই	O
পেলালে	O
।	O

প্ৰথম	O
দৃষ্টিত	O
কুচকোক	B-LOC
পুৰণি	O
অভিজাতৰ	O
চহৰ	O
বুজিব	O
পাৰি	O
।	O

উত্তৰফালৰ	O
ফালৰ	O
লানিৰ	O
আঠকোণীয়া	O
পূজা	O
ঘৰৰ	O
ওচৰত	O
থকা	O
ৰাজকীয়	O
কোঠাকেইটাৰ	O
বাহিৰে	O
আনবোৰ	O
বৰ্তমান	O
দেখা	O
নাযায়	O
।	O

আপুনি	O
আচৰিত	O
হ'ব	O
যে	O
লিংগ	O
পৰিবৰ্তনকাৰীসকলে	O
মঞ্চস্থ	O
কৰা	O
দৰ্শনীবোৰ	O
অতি	O
জনপ্ৰিয়	O
হ'বলৈ	O
ধৰিছে	O
।	O

ইয়াত	O
মূলতঃ	O
চিৰসেউজীয়া	O
বনঞ্চল	O
,	O
নৈ	O
-	O
উপনৈ	O
,	O
জলাহভূমি	O
আদি	O
দেখা	O
যায়	O
।	O

সেই	O
দেৱদাসীক	O
শিৱই	B-PER
অভিশাপ	O
দিছিল	O
যে	O
তেওঁ	O
মৰ্ত্যত	O
আহি	O
কেতেকী	O
ফুল	O
হৈ	O
ফুলি	O
থাকি	O
দহি	O
দহি	O
আনক	O
সুগন্ধি	O
বিলাই	O
থাকিব	O
।	O

পোৱামক্কাত	B-LOC
জেঠ	O
মাহৰ	O
শুক্লা	O
পূৰ্ণিমাত	O
হিন্দু	B-MISC
ভক্তৰো	O
সমাগম	O
হয়	O
।	O

তদুপৰি	O
ইয়াৰ	O
আশে	O
-	O
পাশে	O
বহুতো	O
শিলত	O
কটা	O
ভাস্কৰ্য	O
দেখিবলৈ	O
পোৱা	O
যায়	O
।	O

এইটো	O
সত্য	O
যে	O
মহাৰাজ	O
জম্বুলোচনে	B-PER
প্ৰথমতে	O
জন্মু	B-LOC
নগৰখন	O
সজাইছিল	O
খ্ৰীষ্টপূৰ্ব	O
১৪	O
শতিকাত	O
তাৱি	B-LOC
নদীৰ	I-LOC
পাৰত	O
আৰু	O
বৰ্তমানৰ	O
জন্মু	B-LOC
চহৰখন	O
তাৰেই	O
পৰিৱৰ্ধিত	O
ৰূপ	O
।	O

গুৱাহাটীৰ	B-LOC
সামগ্ৰিক	O
বিকাশৰ	O
বাবে	O
শেহতীয়াকৈ	O
ৰাজ্য	O
চৰকাৰে	O
গুৱাহাটী	B-ORG
উন্নয়ন	I-ORG
বিভাগ	I-ORG
স্থাপন	O
কৰিছে	O
।	O

ঘডীৰ	O
কাটাই	O
কাটাই	O
কাম	O
।	O

স্বৰ্গদেউ	O
গৌৰীনাথ	B-PER
সিংহ	I-PER
গুৱাহাটীলৈ	B-LOC
পলাই	O
যায়	O
আৰু	O
পূৰ্ণানন্দ	B-PER
বুঢ়াগোহাঁইয়ে	I-PER
আন	O
কেইজনমান	O
বিষয়াৰ	O
সৈতে	O
ৰাজধানীতে	O
থাকে	O
।	O

স্বৰ্গদেউ	O
গৌৰীনাথ	B-PER
সিংহৰ	I-PER
দিনত	O
মোৱামৰীয়া	B-MISC
বিদ্ৰোহীসকলে	O
অন্ধ	O
চাৰিং	B-PER
ৰজাৰ	O
পুত্ৰক	O
জয়সাগৰৰ	B-LOC
পশ্চিম	O
পাৰত	O
সমাধিস্থ	O
কৰিছিল	O
।	O

ছাবমেকিনতত	O
উঠিবলৈ	O
এজনৰ	O
৫০	O
ডলাৰকৈ	O
লাগে	O
।	O

কিছু	O
সময়	O
পিছত	O
আমি	O
সু	O
-	O
প্ৰশিক্ষিত	O
জন্তুবোৰক	O
উপভোগ	O
কৰিবলৈ	O
মুক্ত	O
আকাশৰ	O
তলৰ	O
গেলেৰীত	O
বহিলোঁ	O
।	O

তেওঁলোক	O
হাঁহি	O
মুখ	O
আৰু	O
সুন্দৰ	O
চেহেৰাৰ	O
।	O

পৰিহৰেশ্বৰ	B-LOC
দেৱালয়ত	I-LOC
দেৱদাসী	B-ENT
নৃত্য	I-ENT
অনুষ্ঠিত	O
কৰা	O
হয়	O
।	O

খোৱাপানীৰ	O
সু	O
-	O
ব্যৱস্থাৰ	O
বাবে	O
কুঁৱা	O
আৰু	O
দমকলৰ	O
ব্যৱস্থা	O
আছে	O
।	O

জলগৰ্ভৰ	O
সমলবোৰ	O
উদ্ধাৰ	O
কৰি	O
এই	O
ঠাইৰ	O
ওচৰতে	O
ৰজাই	O
নতুনকৈ	O
দেওশালখন	O
প্ৰতিস্থা	O
কৰি	O
১০	O
পুৰা	O
মাটি	O
নিস্কৰ	O
কৰি	O
দিয়ে	O
।	O

আটলাণ্টিক	B-LOC
সাগৰৰ	I-LOC
পাৰত	O
থিয়	O
হৈ	O
মই	O
যেন	O
আপোন	O
পাহৰা	O
হ'লোঁ	O
।	O

কিন্তু	O
দেৱীৰ	O
ধাৰণাক	O
ভুল	O
প্ৰমাণিত	O
কৰি	O
নিশা	O
শেষ	O
হোৱাৰ	O
আগেয়ে	O
খটখটি	O
নিৰ্মাণৰ	O
কাম	O
শেষ	O
হোৱাৰ	O
উপক্ৰম	O
হ'ল	O
।	O

ইয়াৰ	O
অন্তৰাল	O
অংশ	O
৬.৫	O
ফুট	O
।	O

জিলাখনৰ	O
বিকাশ	O
সম্পৰ্কীয়	O
কাজ	O
-	O
কৰ্ম	O
স্বায়ত্ত্ব	O
শাসিত	O
পৰিষদৰ	O
দ্বাৰা	O
সঞ্চালিত	O
হয়	O
।	O

বহু	O
দিনেই	O
হ'ল	O
আয়াৰলেণ্ডলৈ	B-LOC
আমি	O
যোৱাৰ	O
;	O
কিন্তু	O
স্মৃতি	O
আজিও	O
সজীৱ	O
,	O
যেন	O
এতিয়াও	O
আয়াৰলেণ্ডে	B-LOC
আমাক	O
হাত	O
বাউলি	O
মাতিছে	O
।	O

ৰাইজে	O
গুৰুজনাৰ	O
ওচৰত	O
মূৰ	O
দোঁৱাই	O
সন্মতি	O
প্ৰকাশ	O
কৰে	O
।	O

অৱশ্যে	O
কিবা	O
কাৰণত	O
মাজতে	O
এই	O
মন্দিৰৰ	O
অস্তিত্ব	O
বিলুপ্ত	O
হৈছিল	O
আৰু	O
ওঠৰশ	O
শতিকাৰ	O
তৃতীয়	O
দশকৰ	O
আৰম্ভণিতে	O
ধৰ্মবৰ	B-PER
নামৰ	O
ব্ৰাহ্মণ	O
এজনে	O
কপিলী	O
গাই	O
এজনীয়ে	O
বিৰিণা	O
এজোপাৰ	O
ওপৰত	O
গাখীৰ	O
দান	O
কৰাৰ	O
পম	O
খেদি	O
দেৱালয়ৰ	O
বিগ্ৰহটো	O
আৱিষকাৰ	O
কৰে	O
।	O

ঐতিহাসিক	O
সত্যৰ	O
ওপৰত	O
নিৰ্ভৰ	O
কৰি	O
প্ৰায়	O
চাৰি	O
দশকৰ	O
আগৰ	O
পৰাই	O
বিভিন্ন	O
জাতি	O
,	O
উপজাতি	O
আৰু	O
অনুসন্ধিৎসু	O
লোকৰ	O
গুৰুজনাৰ	O
প্ৰতি	O
থকা	O
অসীম	O
ভক্তি	O
আৰু	O
ভক্তপ্ৰাণ	O
ৰাইজৰ	O
মাজত	O
অনুসন্ধান	O
চলি	O
আছিল	O
।	O

প্ৰকৃত	O
অৰ্থতেই	O
ই	O
পাহাৰৰ	O
ৰাণী	O
।	O

সেয়ে	O
ভক্তসকলে	O
পামহীৰ	B-LOC
এই	O
ধামকে	O
দ্বাদশ	O
জ্যোতিলিংগ	O
ৰূপে	O
বিশ্বাস	O
কৰে	O
।	O

এই	O
অংশত	O
পোৱা	O
যায়	O
কৰৈ	O
,	O
খকন	O
,	O
আজাৰ	O
,	O
লোচন	O
,	O
কহিব	O
আদি	O
।	O

ভাৰতত	B-LOC
পোৱা	O
একমাত্ৰ	O
এপ	O
হলৌ	O
বান্দৰৰ	O
নামেৰে	O
এই	O
নাম	O
দিয়া	O
হৈছিল	O
।	O

এই	O
জিলাৰ	O
কেবাখনো	O
স্থান	O
বনভোজৰ	O
দলৰ	O
বাবে	O
মনোগ্ৰাহী	O
স্থান	O
।	O

কোনোবাই	O
যদি	O
গম	O
পাই	O
যে	O
এজন	O
ভাৰতীয়ই	O
টয়লেটটো	O
লেতেৰা	O
কৰি	O
গল	O
।	O

একেবাৰে	O
চকচকা	O
।	O

‌লিখিত	O
আছে	O
যে	O
স্বৰ্গদেউ	O
চাও	B-PER
-	I-PER
লুং	I-PER
-	I-PER
চ্যুকাফাই	I-PER
পাটকাই	B-LOC
পাহাৰ	I-LOC
বগাই	O
চৰাইদেউত	B-LOC
বাহৰ	O
পাতিছিল	O
।	O

সমগ্ৰ	O
নগৰখনত	O
আছে	O
লাখ	O
লাখ	O
মটৰ	O
চাইকেল	O
আৰু	O
স্কুটি	O
।	O

জখলাৰে	O
উঠিব	O
লাগে	O
।	O

বীচ্চৰ	O
কাষত	O
মাছমৰীয়াবোৰে	O
মাছ	O
বিক্ৰী	O
কৰাত	O
ব্যস্ত	O
।	O

তেতিয়াহে	O
মন	O
কৰিলোঁ	O
-	O
সঁচাকৈয়ে	O
এখন	O
অদ্ভুট	O
মটৰ	O
চাইকেল	O
।	O

জগন্নাথ	B-LOC
মন্দিৰ	I-LOC
ডিব্ৰুগড়	B-LOC
চহৰৰ	O
পৰা	O
৭	O
কি:মি:	O
নিলগত	O
ডিব্ৰুগড়	B-LOC
-	I-LOC
তিনিচুকীয়া	I-LOC
বাইপাছ	I-LOC
পথৰ	O
দাঁতিত	O
খনিকৰ	B-LOC
নামে	O
ঠাইত	O
অৱস্থিত	O
।	O

ছোৱালী	O
এজনীয়	O
ছিটবোৰ	O
দেখুৱাই	O
দিছে	O
।	O

প্ৰকৃতিক	O
পৰিৱেশ	O
অনুযায়ী	O
জন্মু	B-LOC
আৰু	I-LOC
কাশ্মীৰ	I-LOC
প্ৰদেশখনক	O
তিনিটা	O
প্ৰধান	O
অঞ্চলত	O
ভাগ	O
কৰা	O
হৈছে	O
।	O

এইদৰে	O
তেওঁলোকে	O
আকৌ	O
পিছদিনাখন	O
সেই	O
একেটা	O
গুহাৰ	O
পৰা	O
আৱিস্কাৰ	O
কৰিলে	O
২৩	O
টা	O
মূৰ্তি	O
।	O

বিশাল	O
সেউজীয়া	O
অঞ্চল	O
,	O
ফুল	O
,	O
একেবাৰে	O
পৰিচ্ছন্ন	O
বাট	O
-	O
পথ	O
দেখি	O
মই	O
নিজকে	O
বিশ্বস	O
কৰিবলৈ	O
টান	O
পাইছিলো	O
।	O

অন্য	O
ষ্টেশ্যনৰ	O
ভিতৰত	O
সোণাৰিৰ	B-LOC
ভজো	B-FAC
আৰু	O
নামৰূপ	B-FAC
ষ্টেশ্যন	I-FAC
উল্লেখযোগ্য	O
।	O

ইয়াৰে	O
ভিতৰত	O
স্পটী	O
নামৰ	O
এটা	O
মাইকী	O
নাহৰফুটুকী	O
বাঘৰ	O
পোৱালি	O
জনপ্ৰিয়	O
হৈ	O
পৰিছিল	O
।	O

অন্তৰালৰ	O
জোখেই	O
গৰ্ভগৃহৰ	O
বেৰৰ	O
ডাঠ	O
।	O

ঘৰটোৰ	O
বৃহৎ	O
চৌহদটো	O
লোৰ	O
জোঙা	O
ৰদেৰে	O
আবৃত	O
।	O

মহিলাগৰাকীয়ে	O
কৈ	O
গ'ল	O
,	O
থাইলেণ্ডৰ	B-LOC
৯৫	O
শতাংশ	O
লোকেই	O
বৌদ্ধ	B-MISC
ধৰ্মালম্বী	O
।	O

ব্ৰিটিছ	O
উপনিবেশৰ	O
কালত	O
এই	O
নামটো	O
গৌহাটী	B-LOC
বুলি	O
কোৱা	O
হৈছিল	O
আৰু	O
১৯৮০ৰ	B-YEAR
দশকৰ	O
শেষৰফালে	O
ই	O
বৰ্তমানৰ	O
ৰূপ	O
পায়	O
।	O

তেওঁলোকে	O
বাঁহৰ	O
খুঁটা	O
ব্যৱহাৰ	O
কৰি	O
পক্ষীসমূহ	O
হত্যা	O
কৰে	O
।	O

কিন্তু	O
এই	O
মত	O
সিমান	O
বিশ্বাসযোগ্য	O
নহয়	O
।	O

প্ৰাকৃতিক	O
সৌন্দৰ্যৰে	O
ভৰপূৰ	O
এই	O
ৰাজ্যখন	O
ভাৰতৰ	B-LOC
ভিতৰতে	O
এখন	O
অতি	O
আকৰ্ষণীয়	O
আৰু	O
সুন্দৰ	O
ৰাজ্য	O
।	O

ইয়াত	O
পোৱা	O
মূৰ্তিৰ	O
ভিতৰত	O
ছহতীয়া	O
শিৱৰ	B-PER
মূৰ্তি	O
,	O
নটৰাজ	B-PER
সূৰ্য	I-PER
,	O
বৈকুণ্ঠ	B-PER
-	O
বৈষ্ণৱী	B-PER
আদি	O
বিবিধ	O
মূৰ্তিৰ	O
উপৰিও	O
এচাম	O
যৌনক্ৰিয়াৰত	O
মূৰ্তি	O
বিশেষ	O
উল্লেখযোগ্য	O
।	O

পূৰ্বে	O
বিশ্বৰ	O
বৃহত্তম	O
নদীদ্বীপ	O
বুলি	O
আমি	O
গৌৰৱ	O
কৰা	O
দ্বীপটোৰ	O
মাটিকালি	O
আছিল	O
১২৫০	O
বৰ্গমিটাৰ	O
।	O

মন্দিৰটোৰ	O
দুটা	O
বেলেগ	O
বেলেগ	O
ধৰণৰ	O
গাঁথনি	O
আছে	O
,	O
যেনে	O
-	O
বৰ্গক্ষেত্ৰ	O
আকাৰৰ	O
এখন	O
ওখ	O
মঞ্চ	O
আৰু	O
তাৰ	O
ওপৰত	O
মণ্ডপৰ	O
সৈতে	O
এটা	O
মন্দিৰ	O
।	O

মহামায়া	B-LOC
ধাম	I-LOC
কোকৰাঝাৰ	B-LOC
জিলাৰ	O
পৰ্বতযোৰা	B-LOC
মহকুমাৰ	O
বগৰীবাৰীত	B-LOC
অৱস্থিত	O
।	O

সাৱটি	O
ধৰি	O
তাই	O
আমাৰ	O
পৰা	O
বিদায়	O
ল'লে	O
।	O

আমচোং	B-LOC
অভয়াৰণ্য	I-LOC
অসমৰ	B-LOC
কামৰূপ	B-LOC
জিলাত	O
অৱস্থিত	O
এখন	O
বন্যপ্ৰাণী	O
অভয়াৰণ্য	O
।	O

হানয়	B-LOC
নগৰ	O
বাইকৰ	O
মহানগৰ	O
বুলিও	O
ক'ব	O
পাৰি	O
।	O

আমাৰ	O
পৰা	O
খিৰিকীখনৰ	O
অলপ	O
আঁতৰত	O
ল'ৰা	O
দুজনমান	O
ৰৈ	O
আছিল	O
আৰু	O
আমালৈ	O
চাই	O
কিবা	O
হয়তো	O
মন্তব্য	O
কৰিছিল	O
-	O
ৰে'লখন	O
চলিবলৈ	O
ধৰাত	O
এষাৰ	O
কথা	O
কাঁত	O
পৰিছিল	O
-	O
মাল	O
চলা	O
গিয়া	O
।	O

কিতাপৰ	O
দোকান	O
এখনত	O
সোমালো	O
।	O

পিছলৈ	O
সেই	O
সত্ৰখনৰ	O
লগতে	O
এটা	O
প্ৰকাণ্ড	O
নামঘৰ	O
সজোৱা	O
হয়	O
।	O

এটা	O
ৰঙীণ	O
পৰিৱেশত	O
আৰু	O
বৃহৎ	O
আয়োজনৰ	O
মাজত	O
এই	O
দৰ্শনী	O
আৰম্ভ	O
হৈছিল	O
।	O

সুন্দৰীদিয়া	B-LOC
সত্ৰৰ	I-LOC
ভাঁজঘৰত	O
কোচ	O
ৰজা	O
ৰঘুদেৱে	B-PER
দিয়া	O
শিলৰ	O
কৃষ্ণমূৰ্তি	O
আৰু	O
তৰুণ	B-PER
দুৱৰা	I-PER
ফুকনে	I-PER
দিয়া	O
শিলৰ	O
ৰাধা	B-PER
-	O
কৃষ্ণৰ	B-PER
মূৰ্তি	O
সংৰক্ষণ	O
কৰা	O
আছে	O
।	O

মানুহৰ	O
প্ৰতি	O
মনুহৰ	O
ব্য়ৱহাৰে	O
ওনেকুৱানো	O
হব	O
পাৰেনে	O
?	O

তাৰপাছত	O
খোজ	O
লৈছিলোঁ	O
।	O

যুদ্ধৰ	O
কথা	O
সুধিলে	O
দুখময়	O
দিনৰ	O
কথা	O
সোৱৰাই	O
দিয়াৰ	O
বেদনাত	O
প্ৰৌঢ়সকলৰ	O
মনলৈ	O
যেন	O
বিষাদৰ	O
বাবহে	O
আহে	O
।	O

২০১১	B-YEAR
চনৰ	I-YEAR
লোকপিয়ল	O
অনুসৰি	O
হাফলঙ	B-LOC
নগৰৰ	O
জনসংখ্যা	O
আছিল	O
৪৩৭৫৬	O
জন	O
।	O

কিছুমানে	O
থানৰ	O
পৰিসৰত	O
থকা	O
ঔ	O
টেঙাৰ	O
খোলাত	O
চাকি	O
জ্বলাই	O
প্ৰাৰ্থনা	O
জনায়	O
।	O

সেই	O
বাবেই	O
ইয়াৰ	O
নাম	O
পোৱা	B-LOC
মক্কা	I-LOC
হয়গৈ	O
।	O

অৱশ্যে	O
ইয়াৰ	O
কোনো	O
ঐতিহাসিক	O
প্ৰমাণ	O
নাই	O
।	O

গঠিত	O
শৈলীৰ	O
এই	O
গিৰ্জা	O
স্পেইনৰ	B-LOC
সৰ্ববৃহৎ	O
আৰু	O
সুন্দৰতম	O
গিৰ্জা	O
।	O

শিৱসাগৰ	B-LOC
,	O
চৰাইদেউত	B-LOC
আৰু	O
ব্ৰহ্মপুত্ৰ	B-LOC
উপত্যকাৰ	O
ভিন্ন	O
অংশত	O
যথেষ্ঠ	O
মৈদাম	O
দেখিবলৈ	O
পোৱা	O
যায়	O
।	O

মন্দিৰৰ	O
ভিতৰত	O
কোচ	O
ৰজা	O
ৰঘূদেৱ	B-PER
আৰু	O
আহোম	B-MISC
ৰজা	O
প্ৰমত্ত	B-PER
সিংহ	I-PER
আৰু	O
কমলেশ্বৰ	B-PER
সিংহৰ	I-PER
শিলালিপি	O
আছে	O
।	O

শ	O
শ	O
ভক্ত	O
দেৱী	O
দৰ্শনৰ	O
বাবে	O
গৈ	O
আছে	O
আৰু	O
ঘূৰিও	O
আহিছে	O
।	O

সেইবোৰ	O
এতিয়াও	O
দেৱালয়খনত	O
বিৰাজমান	O
।	O

ছয়	O
বজাত	O
শক্তি	B-PER
গাড়ী	O
লৈ	O
আহিল	O
আমাক	O
তাৰ	O
ঘৰলৈ	O
নিবলৈ	O
।	O

বকাৰ	B-PER
অ'বামা	I-PER
আমেৰিকাৰ	B-LOC
ৰাষ্ট্ৰপতি	O
হিচাপে	O
নিৰ্বাচনত	O
জয়লাভ	O
কৰি	O
শপত	O
গ্ৰহণ	O
কৰাৰ	O
কিছু	O
দিনৰ	O
আগৰ	O
ঘটনা	O
।	O

তোমাৰ	O
ভাগৰ	O
লগা	O
নাই	O
জানো	O
?	O

বৌদ্ধধৰ্মীসকলৰ	B-MISC
বাবেও	O
ই	O
এক	O
পবিত্ৰ	O
স্থান	O
।	O

আচৰিত	O
এওঁলোকৰ	O
লগত	O
আমাৰ	O
কৰবাত	O
কিবা	O
যোগসূত্ৰ	O
আছিল	O
নেকি	O
ভাবিব	O
লগীয়া	O
।	O

অনুগ্ৰহ	O
কৰি	O
এতিয়া	O
মোক	O
আপোনাৰ	O
মটৰ	O
বাইকখনেৰে	O
তুলি	O
নি	O
ইউনিভাৰ্চেল	B-ORG
ষ্টুডিঅ'ত	I-ORG
থৈ	O
আহকগৈ	O
,	O
বল'ক	O
।	O

ভাবি	O
ভাল	O
লাগিল	O
।	O

বাণ	B-PER
ৰজাই	O
খঙতে	O
অনিৰুদ্ধক	B-PER
বন্দী	O
কৰি	O
ৰাখে	O
।	O

তাত	O
সন্তান	O
জন্ম	O
কৰোৱাৰ	O
তিনি	O
প্ৰকাৰ	O
ব্যৱস্থা	O
আছে	O
।	O

বৰ্তমান	O
এই	O
অংশত	O
গুৱাহাটী	B-ORG
উচ্চ	I-ORG
ন্যায়ালয়ৰ	I-ORG
নিৰ্মাণ	O
কৰা	O
হয়	O
।	O

তেওঁলোকে	O
মূৰ্তিবোৰৰ	O
মাজত	O
থকা	O
ফাঁকবোৰত	O
গজি	O
উঠা	O
জৰী	O
-	O
আহতজাতীয়	O
গছবোৰ	O
ব্ল'	O
লেম্পৰ	O
সহায়েৰে	O
ধ্বংস	O
কৰাৰ	O
চেষ্টা	O
কৰিছে	O
।	O

ইয়াত	O
১২টা	O
জলাশয়	O
আৰু	O
২৬টা	O
মানৱ	O
নিৰ্মিত	O
পুখুৰী	O
আছে	O
।	O

তদুপৰি	O
প্ৰতিবছৰে	O
দেশ	O
-	O
বিদেশৰ	O
পৰা	O
অহা	O
নানা	O
পৰিভ্ৰমী	O
চৰায়ে	O
ভৰি	O
থকা	O
মজুলী	B-LOC
সকলো	O
লোকৰ	O
বাবেই	O
এক	O
আকৰ্ষণীয়	O
ঠাই	O
।	O

এই	O
ষ্টেশ্যনত	O
মাত্ৰ	O
ব্ৰহ্মপুত্ৰ	B-MISC
মেইল	I-MISC
,	O
কামৰূপ	B-MISC
এক্সপ্ৰেছ	I-MISC
,	O
ডিব্ৰুগড়	B-MISC
-	I-MISC
ৰঙিয়া	I-MISC
এক্সপ্ৰেছ	I-MISC
আৰু	O
লিডু	B-MISC
-	I-MISC
গুৱাহাটী	I-MISC
ইণ্টাৰচিটী	I-MISC
এক্সপ্ৰেছ	I-MISC
ৰে'লহে	O
ৰয়	O
।	O

হকে	O
-	O
নহওকে	O
কিবা	O
এটা	O
বেচিবলৈ	O
আহিলে	O
ভোক	O
নালাগিলেও	O
কিনি	O
খাবলৈ	O
মন	O
যায়	O
।	O

কৰ্মৰ	O
খাতিৰত	O
ওমাক	B-PER
আপঙৰ	I-PER
লগত	O
চিনাকি	O
হৈছিল	O
-	O
সম্ভৱ	O
মোৰ	O
এই	O
যাত্ৰাত	O
ওমাক	B-PER
আপঙৰ	I-PER
হাত	O
আছিল	O
।	O

ক্ষুদ্ৰ	O
ক্ষুদ্ৰ	O
পোক	O
পৰুৱাৰ	O
পৰা	O
আৰম্ভ	O
কৰি	O
অৰণ্যৰ	O
বাঘ	O
,	O
হৰিণ	O
,	O
হাতী	O
,	O
আদিৰ	O
গতি	O
-	O
বিধি	O
,	O
চাল	O
-	O
চলন	O
,	O
চৰণ	O
-	O
ফুৰণ	O
,	O
সংকেতিক	O
ভাষা	O
,	O
বন্যপ্ৰাণীৰ	O
সন্তানপ্ৰীতি	O
ইত্যাদিৰ	O
যিদৰে	O
বৰ্ণনা	O
কৰিছে	O
তাৰ	O
ফলত	O
অৰম্য	O
জগতখনক	O
পাঠক	O
ৰাইজে	O
উপলব্ধি	O
কৰিব	O
পাৰিছে	O
।	O

গঁড়হত্যা	O
ৰোধৰ	O
বাবে	O
বন	O
বিভাগ	O
অসমৰ	B-LOC
কৰ্মকৰ্তা	O
আৰু	O
দৰং	B-LOC
,	O
শোণিতপূৰ	B-LOC
আৰু	O
মৰিগাঁও	B-LOC
জিলাৰ	O
কৰ্মকৰ্তাসহ	O
এটি	O
সমন্বয়	O
কমিটি	O
গঠন	O
কৰা	O
হয়	O
।	O

প্ৰৌঢ়সকলে	O
নচাৰ	O
অংগী	O
-	O
ভংগীৰে	O
ব্যায়াম	O
কৰিছে	O
।	O

তাৰ	O
পাছতে	O
আৰম্ভ	O
হয়	O
মোগলৰ	B-MISC
ৰাজত্ব	O
।	O

ষ্টেচনত	O
মেচিনত	O
ত্ৰেডিত	O
কাডৰ্	O
ভৰাই	O
টিকট	O
লব	O
লাগে	O
।	O

হিন্দু	O
ধৰ্মৰ	O
মতে	O
হিন্দু	O
দেৱ	O
-	O
দেৱীৰ	O
মুঠ	O
সংখ্যা	O
হ'ল	O
৩৩	O
কোটি	O
।	O

আৰ্টিফিচিযেল	O
তিৰোতা	O
মানুহ	O
কেইগৰাকীমানে	O
কুঁৱাৰ	O
পানী	O
তুলিবলৈ	O
লৈছে	O
।	O

বঙাল	B-LOC
পুখুৰীৰ	I-LOC
পানী	O
কোনো	O
লোকে	O
ব্যৱহাৰ	O
নকৰে	O
।	O

তিনা	O
-	O
নিচিনা	O
পখীৰ	O
কাকলিত	O
ভাগিছিল	O
ঠোপনী	O
।	O

আছালুক	B-ORG
এখন	O
পুলিচ	O
থানা	O
ঘোষণা	O
কৰা	O
হয়	O
।	O

তাৰ	O
তলতেই	O
জগদম্বা	B-LOC
মন্দিৰ	I-LOC
;	O
তাৰ	O
তলত	O
এটা	O
এটাকৈ	O
তিনিটাকৈ	O
মছজিদ	O
-	O
প্ৰথম	O
ৰাজন্য	O
বৰ্গৰ	O
,	O
দ্বিতীয়টো	O
কেৱল	O
মহিলাসকলৰ	O
,	O
তৃতীয়টো	O
সাধাৰণ	O
সৈনিকৰ	O
ব্যৱহাৰৰ	O
বাবে	O
।	O

বিমানত	O
থকা	O
টেলিভিচন	O
পৰ্দাত	O
চাইহে	O
গম	O
পালো	O
আমি	O
দিল্লীৰ	B-LOC
আকাশত	O
।	O

কিবা	O
কথা	O
জানিব	O
খুজিলে	O
তেওঁলোকে	O
বৰ	O
আনন্দৰে	O
উত্তৰ	O
দিয়ে	O
।	O

ইয়াৰে	O
ভিতৰত	O
৩০টা	O
ভাৰতীয়	B-ORG
পুৰাতত্ত্ব	I-ORG
অনুসন্ধান	I-ORG
আৰু	O
অসম	B-ORG
চৰকাৰৰ	I-ORG
পুৰাতত্ত্ব	O
বিভাগৰদ্বাৰা	O
সংৰক্ষিত	O
কৰা	O
হৈছে	O
।	O

এইটোক	O
দাসভূজা	O
দুৰ্গা	B-PER
হিচাপে	O
পূজা	O
কৰা	O
হয়	O
।	O

দেখিলো	O
এই	O
মনিষী	O
সকলৰ	O
দৰ্শন	O
আৰু	O
কৰ্ম	O
যাতে	O
ছাত্ৰ	O
-	O
ছাত্ৰীয়	O
সততে	O
অনুভৱ	O
কৰে	O
তাৰ	O
বাবেই	O
এই	O
ব্যৱসথা	O
নিশ্চয়	O
।	O

জুলিযে	B-PER
কলে	O
যে	O
মেচুকাত	B-LOC
অৱস্থিত	O
গড়কাপ্তনি	O
বিভাগৰ	O
ডাকবাংলাটোৱেই	O
পৰ্যটকৰ	O
থকা	O
-	O
খোৱাৰ	O
বাবে	O
উপযুক্ত	O
স্থান	O
।	O

গুৱাহাটী	B-LOC
চাৰিটা	O
বিধান	O
সভা	O
সমষ্টিৰে	O
গঠিত	O
-	O
জালুকবাৰী	B-LOC
,	O
দিশপুৰ	B-LOC
,	O
পূব	B-LOC
গুৱাহাটী	I-LOC
আৰু	O
পশ্চিম	B-LOC
গুৱাহাটী	I-LOC
।	O

ভৈৰৱীৰপৰা	B-LOC
বামুণী	B-LOC
পাহাৰলৈ	I-LOC
ব্ৰহ্মপুত্ৰৰ	B-LOC
পাৰে	O
পাৰে	O
এলানি	O
টিলা	O
আছে	O
।	O

ক্লাচ	O
পদ্ধতিত	O
একোটা	O
অঞ্চলক	O
কেনেকৈ	O
খণ্ড	O
খণ্ড	O
কৰা	O
হৈছে	O
আৰু	O
কোনটো	O
খণ্ড	O
কাৰ	O
অধীনত	O
আছে	O
সুন্দৰকৈ	O
বেৰত	O
প্ৰদৰ্শন	O
কৰা	O
আছে	O
।	O

ইয়াৰ	O
কিছুদিনৰ	O
পাছত	O
ৰজাই	O
সপোনত	O
নিৰ্দেশ	O
পালে	O
যে	O
সেই	O
পাহাৰত	O
এটা	O
মন্দিৰ	O
সাজি	O
পূজা	O
কৰিব	O
লাগে	O
।	O

যোৰহাট	B-LOC
শব্দটোৰ	O
অৰ্থ	O
হৈছে	O
দুখন	O
বজাৰ	O
,	O
১৮শ	O
শতিকাত	O
ভোগদৈ	B-LOC
নদীৰ	I-LOC
দুয়োপাৰে	O
থকা	O
চকীহাট	B-LOC
আৰু	O
